provider_id,name,specialty,city,state,zip_code,Phone Numbers
958,"Brown, Anderson and Tate",Dermatologist,North Dylanmouth,Idaho,87541,2205936581
960,"Anderson, Gregory and Jordan",Dermatologist,Port Philip,Massachusetts,42996,9357348094
963,Graham-Brock,Dermatologist,West Ryanmouth,New Jersey,83579,5940513923
973,Gibson Inc,Dermatologist,Vickiville,Kansas,90876,0503736756
974,Werner-Miller,Dermatologist,South Daniel,North Dakota,4712,5738173704
977,Williams-Thompson,Dermatologist,South Joseph,Rhode Island,11423,3810506864
979,"Bullock, Adams and Anderson",Dermatologist,New Darrenton,Wyoming,55661,3487491978
980,"Woods, Phillips and Thomas",Dermatologist,Mortonton,Wisconsin,93660,3849333574
982,"Quinn, Lee and Watson",Dermatologist,Williamsville,New York,78008,6420861568
989,Davis LLC,Dermatologist,New Rebeccaburgh,New York,33333,6305408215
999,Miles-Graham,Dermatologist,South Anthonystad,South Dakota,28825,9897918033
1004,Hicks-Richardson,Dermatologist,Griffintown,Colorado,90864,8678892389
1008,Choi-Thomas,Dermatologist,Montgomeryport,New Jersey,68567,7466458561
1023,Smith-Miller,Dermatologist,North Pamelafurt,Oklahoma,23299,4698504139
1025,Ramirez-Silva,Dermatologist,West Anna,California,45059,4977378211
1028,"Jenkins, Koch and Harris",Dermatologist,Batesborough,Florida,85324,1388248402
1030,Mcgee-Davis,Dermatologist,Thomaston,Tennessee,15725,9710945975
1031,Crawford-Burnett,Dermatologist,Jonathanview,Missouri,90787,2384811044
1040,Brown-Johnson,Dermatologist,Thomasside,Nebraska,9493,3781031375
1045,"Smith, Delgado and Chung",Dermatologist,Port Aaron,Maine,66933,3898660153
1046,Simon-Holmes,Dermatologist,Feliciabury,West Virginia,35845,3921635289
1048,Thompson-Evans,Dermatologist,Patriciaport,South Carolina,89802,3921280364
1054,Kramer-Mosley,Dermatologist,West Deborah,Wyoming,54893,0924297445
1055,Evans and Sons,Dermatologist,Port Adammouth,Louisiana,576,0540991030
1058,Burnett-Hinton,Dermatologist,West Donna,Florida,17727,1724778188
1070,Garcia Ltd,Dermatologist,North Stanley,Hawaii,2115,7643181078
1071,Moore-Williamson,Dermatologist,Gonzalezfurt,Maine,6325,8893616047
1072,"Moore, Powers and Lee",Dermatologist,South Davidville,Alabama,12861,6097104014
1075,Meyer LLC,Dermatologist,West Mary,Vermont,4628,4583197166
1076,Thomas and Sons,Dermatologist,Smithton,Virginia,94476,5425644783
1085,Vincent-Mills,Dermatologist,New Williamhaven,North Carolina,46420,4806324691
1090,Tran Ltd,Dermatologist,South Melindaside,Massachusetts,85286,4040431170
1093,Cordova Inc,Dermatologist,North Christophertown,Montana,14117,4943201130
1094,"Porter, Carter and Clayton",Dermatologist,Allenstad,Virginia,59371,2573232001
1112,Sanchez PLC,Dermatologist,Robertsonland,Hawaii,50474,7966138382
1113,Francis Ltd,Dermatologist,Browntown,Minnesota,99585,9278265253
1133,Ballard-Kelley,Dermatologist,Orozcoside,California,68927,6061103947
1134,"Singleton, Cole and Lyons",Dermatologist,Erinshire,Nebraska,45249,0147664703
1137,Charles PLC,Dermatologist,Port Hannahborough,Kentucky,61513,7847669344
1145,White-White,Dermatologist,North Michelleport,Idaho,55481,7782730194
1150,"Green, Walsh and Rodriguez",Dermatologist,Lake Parker,North Carolina,49598,4229538314
1157,Dean PLC,Dermatologist,North Amberland,Wyoming,21313,2664057691
1161,Turner and Sons,Dermatologist,Pittsberg,New Jersey,32025,5726161489
1164,Parsons Group,Dermatologist,New Michael,New York,62701,7383072084
1169,"Schneider, Wilcox and Bennett",Dermatologist,North Andrew,Illinois,78471,0724903260
1173,"Rose, Clark and Nolan",Dermatologist,Laurenshire,North Carolina,98949,6698093614
1175,"Harris, Stevens and Walls",Dermatologist,Port Crystalburgh,Texas,45675,5457785549
1179,Lynn PLC,Dermatologist,Watersport,Maryland,34938,8349338734
1180,Wilson Ltd,Dermatologist,Lake Marc,Washington,59033,2981357385
1183,"Michael, Church and Green",Dermatologist,Hernandezfort,Indiana,52807,9374447218
1190,"Romero, Wiley and Pope",Dermatologist,Ballbury,Pennsylvania,80951,0084608277
1201,"Savage, Phillips and Thomas",Dermatologist,Morrisside,Mississippi,46209,9338920499
1212,"Roberts, Brown and Moses",Dermatologist,West Jared,Florida,61816,1805445355
1213,Austin PLC,Dermatologist,New Nathanstad,Kentucky,90134,9636662313
1218,Allen-Miller,Dermatologist,Lake John,Florida,93496,1125554732
1228,Flores Ltd,Dermatologist,North Peter,Oklahoma,87093,1436319222
1239,"Ellis, Solis and Allen",Dermatologist,South Jamesland,New Jersey,12527,1166542023
1243,Smith-Perez,Dermatologist,Joshuamouth,Louisiana,36468,3914571031
1245,Parsons LLC,Dermatologist,Aguilarburgh,Massachusetts,9928,4608404628
1253,"Austin, Lewis and Jenkins",Dermatologist,Lake Shannonfort,Michigan,27231,1619429605
1255,"Kim, Bailey and Schwartz",Dermatologist,Sosachester,Tennessee,2643,2805455461
1260,"Chen, Green and Peterson",Dermatologist,Port Devon,Montana,17648,3612330627
1267,Conner-King,Dermatologist,Port Louis,Virginia,82907,2236929780
1269,"Mendoza, Mccann and Perry",Dermatologist,Zacharychester,Hawaii,44561,5770415178
1271,"Smith, Arnold and Dean",Dermatologist,West Brooke,Ohio,67048,9618015298
1273,"Sparks, Thomas and Christian",Dermatologist,Kimberlyside,Kansas,29959,4740550499
1276,"Smith, Ortega and Livingston",Dermatologist,Jessemouth,Louisiana,91833,3913620330
1280,"Anderson, Craig and Bright",Dermatologist,West Michelleport,Florida,87464,6551112054
1283,Curtis-Cain,Dermatologist,Port Steven,Nevada,68238,0190695095
1286,Lopez-Dawson,Dermatologist,North Ryanville,California,90842,2277802854
1287,"Pena, Keller and Cohen",Dermatologist,Simmonsburgh,Vermont,26066,1988362730
1289,Robinson-Lawrence,Dermatologist,West Davidside,Oregon,83442,4733903655
1290,"Williams, Sanchez and Meyer",Dermatologist,Juliashire,North Carolina,55524,2073731467
1295,"Brandt, White and Robinson",Dermatologist,West Deborahfort,Washington,7133,2763827561
1298,"Price, Gardner and Gray",Dermatologist,Gabrielfort,Maine,23386,9920623633
1299,"Burns, Bowman and Gonzales",Dermatologist,South Michael,Oregon,35470,4139156830
1320,Clark Inc,Dermatologist,Harrisport,Maryland,61437,9969028172
1337,Warner-Moreno,Dermatologist,Amandaberg,Missouri,5766,6438916646
1347,Hartman Inc,Dermatologist,Jessicachester,Alabama,47907,2913714833
1348,Blackwell Inc,Dermatologist,New Gabriela,Indiana,48059,9435722313
1353,Martin-Owens,Dermatologist,Lake Laurenmouth,Michigan,80069,2184959318
1355,"Green, Diaz and Livingston",Dermatologist,South Vickiport,Georgia,27928,3019481467
1356,Chang Inc,Dermatologist,South Luisburgh,Arkansas,23462,5776921097
1358,"Cameron, Phillips and Jones",Dermatologist,South Mirandaview,Arkansas,49553,0556956881
1361,Hunt-Hess,Dermatologist,West Yvette,Connecticut,42014,5975630028
1365,Page-Wilson,Dermatologist,Briannamouth,Rhode Island,53688,1246610688
1366,Davis-Valentine,Dermatologist,Stephaniestad,Washington,71210,0491730943
1367,Schmidt-Potts,Dermatologist,New Beth,South Carolina,14991,1150534831
1371,Phillips-Lee,Dermatologist,Berryhaven,Colorado,18477,9201034425
1373,Mayer-Burke,Dermatologist,Lowechester,West Virginia,50783,3403196463
1374,"Klein, Bennett and Weaver",Dermatologist,East Lisa,Oregon,31929,5481547106
1384,Wright Inc,Dermatologist,Wellsborough,Florida,10593,7460770192
1394,Bailey-Torres,Dermatologist,East Madisonmouth,Tennessee,4184,4159915438
1398,Taylor-Bender,Dermatologist,North Kathrynborough,North Dakota,26032,9705656741
1399,Bowen Group,Dermatologist,East Thomas,New Hampshire,62740,2982414737
1402,Meyer Group,Dermatologist,Shaneburgh,Connecticut,99000,1908171123
1406,"Conley, Ramos and Brooks",Dermatologist,Walterschester,Maryland,62316,5101173751
1407,Williams-Marshall,Dermatologist,Jonesfurt,Mississippi,51351,3332400507
1410,Mason Inc,Dermatologist,South Kayla,Washington,36709,2533418834
1412,Garner-Sullivan,Dermatologist,Williamshaven,Alaska,29701,6057742292
1425,Gardner-Conrad,Dermatologist,South Amy,Connecticut,80413,7160251873
1427,Rodriguez-Johnson,Dermatologist,Bradfurt,Montana,73211,4783957477
1428,Hansen PLC,Dermatologist,East Charlesside,New Mexico,96900,5642756874
1429,Everett LLC,Dermatologist,Kristinaland,New Hampshire,34560,8337782875
1442,"Davis, Ortiz and Gregory",Dermatologist,Lake Christina,Colorado,19326,2478446843
1445,"Torres, Hall and Miller",Dermatologist,West Patriciaborough,Wisconsin,16792,3264493007
1453,Wilson-Lawson,Dermatologist,West Lisatown,Arkansas,80514,7211829342
1464,Anderson-Jones,Dermatologist,New Laurastad,Kentucky,43493,9153496254
1466,Phillips and Sons,Dermatologist,Benjaminhaven,Washington,50838,1996426110
1468,"Olsen, Mcguire and Vincent",Dermatologist,Douglasbury,Ohio,777,7406192077
1475,"Rodriguez, Rocha and Smith",Dermatologist,Cookhaven,North Carolina,22792,8265594203
1480,"Walker, Wu and Pierce",Dermatologist,Nelsonstad,New York,36134,9975734317
1487,"Rowe, Bright and Escobar",Dermatologist,Reneeton,North Dakota,68361,7777994012
1488,"Friedman, Jones and Kramer",Dermatologist,Theresatown,Illinois,85550,8602303948
1495,"Dougherty, Perez and Romero",Dermatologist,South Alanberg,Minnesota,34703,0415982222
1496,Payne LLC,Dermatologist,South Amy,Louisiana,26219,0376895794
1499,Potter-Hughes,Dermatologist,Rayshire,Connecticut,23081,5283587966
1505,Perry-Hoffman,Dermatologist,Jillianmouth,Maine,10823,7044736387
1510,"Reyes, Smith and Bonilla",Dermatologist,North Patricia,Vermont,95349,0787372987
1515,Richards Ltd,Dermatologist,Ellisontown,Nebraska,74581,1810171995
1516,Morris and Sons,Dermatologist,Hudsonport,South Carolina,91478,6095395452
1517,Davis-Morales,Dermatologist,Hansenchester,New York,88844,2950758397
1528,Hansen Group,Dermatologist,Ricetown,Nevada,31257,3048413614
1541,"Little, Martin and Harris",Dermatologist,Rubiomouth,Minnesota,91213,1626408181
1542,Garza-Brewer,Dermatologist,Thomastown,Maryland,67793,5141227119
1546,Stewart Group,Dermatologist,South Shawn,Wisconsin,72670,3701093924
1555,Young-Robinson,Dermatologist,North Chelseatown,Tennessee,35242,8649554318
1566,Washington LLC,Dermatologist,Francisland,Arkansas,51728,1075946119
1583,Reynolds PLC,Dermatologist,New Donald,Nevada,18159,2195801547
1586,"Carlson, Johnson and Reed",Dermatologist,Hensleyshire,Arizona,28476,8086285896
1593,Romero Ltd,Dermatologist,New Deborah,Alaska,57187,6291449748
1594,"Hopkins, Jackson and Reese",Dermatologist,North Kyle,Hawaii,21574,5857950115
1596,Hancock-Foster,Dermatologist,Harveyfurt,Alabama,54481,0495274181
1602,"Short, Perez and Mora",Dermatologist,New Jenniferview,Montana,60432,3264343965
1605,Flowers-Joseph,Dermatologist,Lesliehaven,Wisconsin,21528,4019167884
1619,Miller and Sons,Dermatologist,New Edwardborough,Ohio,55871,7386903056
1624,Stevenson Inc,Dermatologist,Port Jeremy,Maine,7146,3779090973
1651,Porter-Butler,Dermatologist,Port Justin,Wisconsin,46525,2848120562
1653,"Arellano, Gallegos and Roberts",Dermatologist,Lake Kaitlynland,Oregon,36296,5358104138
1660,"Black, Clark and Perez",Dermatologist,Port Carla,Maryland,6317,1989204259
1662,"Arroyo, Franco and Coleman",Dermatologist,South Andrew,Ohio,60857,5479271558
1670,"Singh, Johnson and Ray",Dermatologist,Johnsonville,Connecticut,66894,4447704499
1671,"Williams, Eaton and Morris",Dermatologist,North Thomas,Vermont,15183,6622019490
1673,Huerta Ltd,Dermatologist,Marissaberg,Arizona,31336,4513083643
1680,Frazier-Chang,Dermatologist,West Amymouth,New York,26563,4667758351
1682,Williams-Mueller,Dermatologist,Richardberg,Montana,18445,1708104067
1692,Ford PLC,Dermatologist,Port Abigail,Kansas,65572,2295166445
1693,Leon-Gutierrez,Dermatologist,Port Christyfort,Hawaii,62227,8111462652
1695,Hess Ltd,Dermatologist,East David,Nevada,48913,4880851976
1705,"Wagner, Baldwin and Cortez",Dermatologist,Isaacstad,South Dakota,34355,5342004250
1717,"Murphy, Mann and Cruz",Dermatologist,Ashleyville,Maryland,69445,3493387190
1721,"Pratt, Pitts and Cooley",Dermatologist,Amandaland,Wyoming,56545,2048326523
1723,Bryant-Coleman,Dermatologist,North Andrew,Arkansas,31687,9670487650
1725,"Cortez, White and Miller",Dermatologist,West Fred,South Carolina,70928,0941051209
1726,Stevenson-Robles,Dermatologist,New Kristina,Washington,27901,5724299383
1727,Dickerson-Coffey,Dermatologist,Valenciaton,Florida,37595,1196450610
1750,Ramirez-Meyer,Dermatologist,Port Jessica,Florida,38710,5806245020
1751,Evans-Hanna,Dermatologist,Martinezton,North Dakota,65624,2635214063
1752,Roy LLC,Dermatologist,Millerborough,Tennessee,7111,0872460190
1770,Jones PLC,Dermatologist,Thomasside,Indiana,89062,0780727645
1779,Lee Ltd,Dermatologist,Austinview,Michigan,11153,8048671429
1786,Dorsey-Joseph,Dermatologist,Lake Daniel,New Mexico,25669,2367190526
1792,"Evans, Brooks and Jackson",Dermatologist,Whiteshire,Ohio,42118,6135431200
1794,Bright LLC,Dermatologist,Adamshaven,Maine,20601,9191689967
1795,Robinson LLC,Dermatologist,Johnsonberg,Indiana,64098,5892659948
1798,Wells-Wilkerson,Dermatologist,South Paul,Arkansas,47726,1304939722
1801,Martinez-Hernandez,Dermatologist,Lake Tannerside,Alabama,75904,8578469034
1807,Choi-Williams,Dermatologist,Perrystad,Maine,97620,5293589807
1811,Nelson-Moore,Dermatologist,Wardtown,Utah,88732,7322577799
1812,Pierce-Yang,Dermatologist,Tylerland,Alaska,10001,9613387440
1819,Peterson and Sons,Dermatologist,Samanthaport,Virginia,93822,9380796918
1821,Gibson-Irwin,Dermatologist,North Christy,Connecticut,28167,6235192417
1829,Ford PLC,Dermatologist,South Zachary,Utah,59988,5824808594
1833,"Allen, Taylor and Snyder",Dermatologist,Smithstad,New York,51124,6275245110
1834,Jones Inc,Dermatologist,Carterside,Alaska,25513,1033502249
1835,Summers-Jones,Dermatologist,Jordanmouth,Tennessee,61477,4924525593
1859,Edwards PLC,Dermatologist,North Robertmouth,Michigan,67135,2809791317
1863,"Garcia, Harrington and Austin",Dermatologist,Lake Robertside,South Carolina,41311,4591015665
1869,Trujillo LLC,Dermatologist,South Melissa,Wyoming,70302,3556631773
1876,Sanford-Parker,Dermatologist,Georgechester,Illinois,18710,3286024605
1883,"Barron, Dyer and Johnson",Dermatologist,Lake Patrick,Connecticut,88712,4002814113
1887,"Delacruz, Mckay and Williams",Dermatologist,Thomasshire,Pennsylvania,29076,5657041724
1891,Lewis Inc,Dermatologist,Rachaelville,Ohio,31122,4946860171
1896,Henderson Inc,Dermatologist,Johnsonfurt,North Dakota,17252,0058065904
1897,Johnson and Sons,Dermatologist,North Trevorland,South Carolina,87787,1331315249
1899,"Gonzalez, Carter and Horton",Dermatologist,Alexanderton,Missouri,10264,4962739552
1905,Harrison Group,Dermatologist,Pricechester,Iowa,83053,9527549174
1909,Sanders-Hernandez,Dermatologist,Pattonport,Iowa,45468,0758995249
1910,"Copeland, Shaw and Brooks",Dermatologist,Port Chloe,Vermont,30243,7946364876
1914,"Woodward, Maldonado and Miller",Dermatologist,Garcialand,Texas,4643,9975543343
1915,Mclaughlin-Phillips,Dermatologist,West Aaronborough,Wyoming,57453,1817378778
1921,"Barber, Mccormick and Spencer",Dermatologist,Atkinsmouth,Delaware,8118,3689915441
1923,Rose-Brown,Dermatologist,Sheaport,Delaware,27919,5352856121
1926,Bauer PLC,Dermatologist,East Tomview,Iowa,71778,3145871429
1927,"Thompson, Green and Miller",Dermatologist,New Randy,South Carolina,62534,9129232459
1928,Sanchez-Ochoa,Dermatologist,Lake Davidfurt,Utah,96439,0115976245
1930,Jimenez Inc,Dermatologist,Watersborough,Minnesota,46256,4418514083
1935,"Melendez, Moran and Jones",Dermatologist,East Lauraton,Connecticut,97337,9981982557
1940,Hart-Rios,Dermatologist,Vancefurt,Utah,68731,7351843166
1943,Weber-Fields,Dermatologist,Wendyview,South Dakota,74464,5291687447
1953,"Bass, Hunter and Lynn",Dermatologist,Elizabethton,Iowa,94111,1244139324
1954,Davis Group,Dermatologist,Jesseton,South Dakota,64962,0112375272
1977,"Rodriguez, Powell and Vang",Dermatologist,New Mariahbury,Maine,77196,7000281867
1989,Shields-Weaver,Dermatologist,Port Carol,Missouri,64789,7260328618
1998,Martinez PLC,Dermatologist,West Allison,New Mexico,28102,8328769387
2016,Reyes Inc,Dermatologist,Waltermouth,Maine,98784,9999456717
2022,"Ballard, King and Morgan",Dermatologist,Ayersport,Iowa,64414,3826034333
2037,Christensen-Pierce,Dermatologist,Danielshire,Alabama,34538,3802617476
2040,Walters Group,Dermatologist,North Glennview,Indiana,46214,8813557338
2046,"Byrd, Olson and Allen",Dermatologist,Garzahaven,New Hampshire,18287,5744171422
2048,Harding Ltd,Dermatologist,North Stephanieville,Michigan,82655,9854858873
2049,"Hernandez, Ford and West",Dermatologist,Gregoryland,Utah,16212,1664906264
2050,Ingram-Martin,Dermatologist,Port Kevinshire,Pennsylvania,49108,1265578888
2052,Martin Inc,Dermatologist,Rodgersville,Pennsylvania,27541,7107279950
2055,"Blevins, Rodriguez and Thompson",Dermatologist,Kaitlinhaven,Utah,52354,0294625945
2062,Tran-Graham,Dermatologist,Herreraberg,Alabama,97961,2300642332
2064,Johnson-Bradley,Dermatologist,Port Bonnie,New Hampshire,86241,3929435757
2067,Perkins Inc,Dermatologist,West Walter,South Dakota,28623,5345057324
2070,"Torres, Bennett and Martinez",Dermatologist,Lake Anthonyburgh,Montana,51852,2917512720
2072,Baker-Tran,Dermatologist,Lamburgh,Minnesota,17247,3449209566
2083,"Mckee, Elliott and Moore",Dermatologist,Lake Shannon,Massachusetts,74735,7362381283
2085,"Green, Morris and Fields",Dermatologist,Joanville,Arkansas,85200,2074958461
2086,Hughes-Graham,Dermatologist,Briantown,Ohio,10325,8546016861
2090,"Thomas, Jefferson and Myers",Dermatologist,Port Kevinville,Ohio,72407,5998786243
2091,Smith-Bell,Dermatologist,North Bryan,New Hampshire,42352,6268332155
2092,Ward Ltd,Dermatologist,New Dawnhaven,Arkansas,76091,8943546339
2105,"Taylor, Perkins and Montgomery",Dermatologist,Lake Tammyville,New Jersey,6886,4292635732
2106,"Banks, Hayes and Weaver",Dermatologist,Mitchelltown,Iowa,37443,2357540827
2111,"Mckenzie, Clark and Jacobs",Dermatologist,Tammyville,Kansas,16904,7173828608
2123,"Fox, Day and Rodriguez",Dermatologist,Margaretmouth,Rhode Island,11762,6501973357
2130,Rivera LLC,Dermatologist,South Gloria,Nevada,3100,3125307589
2132,"Williamson, Dawson and Sandoval",Dermatologist,North Saratown,Arizona,83856,7612576608
2136,"Arias, West and Thomas",Dermatologist,Port Janice,Massachusetts,91820,2297282118
2140,"Pacheco, Taylor and Horton",Dermatologist,Gwendolynview,South Carolina,7387,0208472423
2142,Rodriguez Group,Dermatologist,Barberfort,Oregon,96091,9218775091
2151,Small PLC,Dermatologist,North Lisa,Maine,26716,8428107942
2152,Clark and Sons,Dermatologist,Jessetown,Indiana,31777,9463032339
2156,Martin LLC,Dermatologist,Port Adrianamouth,Oregon,44467,3638988193
2165,"Cooper, Ali and Little",Dermatologist,Port Erinfurt,Alabama,42019,3609440535
2166,Ali-Henson,Dermatologist,Lake Tannerton,Tennessee,61415,5048395742
2167,Rodriguez and Sons,Dermatologist,North Christineberg,Florida,16034,1021152805
2170,Coleman-Smith,Dermatologist,Robertburgh,Delaware,19098,4668541834
2174,"Armstrong, Peterson and Horn",Dermatologist,North Raymondland,New York,34000,8891143355
